"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.570112889E0,-9.586511254E-1,-3.419542313E-1,2.059824944E0
2.578107677E0,-2.758679688E-1,-6.077766418E-2,2.173546791E0
2.586104927E0,3.012505174E-1,5.427074432E-2,1.821434975E0
2.594099407E0,8.188260794E-1,-2.092981339E-2,1.310126305E0
2.602094733E0,1.120063305E0,-2.834954262E-1,7.790279388E-1
2.610091137E0,1.193918824E0,-5.985603333E-1,2.287454605E-1
2.618117540E0,1.040030360E0,-9.380736351E-1,-2.968873978E-1
2.626113021E0,7.968381643E-1,-1.106205463E0,-6.430954933E-1
2.634108348E0,6.554433107E-1,-1.122671127E0,-8.987226486E-1
2.642104059E0,5.515390635E-1,-9.575743675E-1,-8.395795822E-1
2.650099463E0,5.532977581E-1,-8.088946342E-1,-6.303400993E-1
2.658095173E0,7.067444324E-1,-6.336965561E-1,-5.719366074E-1
2.666090961E0,9.162629843E-1,-5.384497643E-1,-5.524001122E-1
2.674117057E0,1.424461603E0,-4.687023163E-1,-7.605066299E-1
2.682112153E0,1.933702230E0,-4.258708954E-1,-8.659567833E-1
2.688094013E0,2.078655243E0,-3.891186714E-1,-8.486452103E-1
2.690108557E0,2.164846420E0,-4.034838676E-1,-8.941349983E-1
2.698104268E0,2.018242836E0,-4.528374672E-1,-8.025717735E-1
2.706099978E0,1.596823454E0,-5.465803146E-1,-7.524628639E-1
2.714094767E0,8.575661182E-1,-6.003088951E-1,-7.005939484E-1
2.722089863E0,1.514976025E-1,-5.962576866E-1,-5.338625908E-1
2.730117574E0,-6.381255388E-1,-5.598812103E-1,-7.257652283E-2
2.738112362E0,-1.359911323E0,-3.982539177E-1,3.459630013E-1
2.746108920E0,-1.851769209E0,-1.961574554E-1,5.386676788E-1
2.754103785E0,-2.303024292E0,1.225781441E-1,4.481449127E-1
2.762099111E0,-2.589067221E0,4.793043137E-1,2.020940781E-1
2.770095207E0,-2.702316761E0,8.822336197E-1,-1.055150032E-1
2.778091149E0,-2.582329750E0,1.193817139E0,-2.778210640E-1
2.786117398E0,-2.433128595E0,1.283178329E0,-2.224922180E-1
2.794113033E0,-2.257328510E0,1.214422703E0,-4.223155975E-2
2.802107513E0,-2.094742775E0,1.142975330E0,1.749668121E-1
2.810104455E0,-1.984414577E0,1.017642021E0,3.474817276E-1
2.818098935E0,-1.837599993E0,9.974479675E-1,2.227325439E-1
2.826095646E0,-1.674981117E0,9.972276688E-1,3.279380798E-1
2.834091050E0,-1.372655034E0,1.006027699E0,4.193964005E-1
2.842115915E0,-1.019884586E0,1.058727741E0,4.812793732E-1
2.850112319E0,-5.673897266E-1,1.155962467E0,4.327535629E-1
2.858107953E0,-3.096706271E-1,1.247976303E0,4.034376144E-1
2.866104280E0,-1.308238506E-1,1.369944572E0,3.272066116E-1
2.874099759E0,-1.250480413E-1,1.398929358E0,2.547845840E-1
2.882093932E0,-1.754474640E-1,1.338912010E0,3.527669907E-1
2.890090182E0,-2.207604647E-1,1.272671700E0,4.601373672E-1
2.898116355E0,-1.366692185E-1,1.211674690E0,5.026473999E-1
2.906112759E0,1.107832193E-1,1.142956734E0,4.627122879E-1
